plant_ID,quadrat_ID,species,length_mm,weight_g,notes
863,75,Zostera marina,770,,
864,75,Zostera marina,894,,
865,75,Zostera marina,717,,
866,75,Zostera marina,761,,
867,75,Zostera marina,645,,
868,75,Zostera marina,845,,
869,75,Zostera marina,765,,
870,75,Zostera marina,701,,
871,75,Zostera marina,780,,
872,76,Zostera marina,742,,
873,76,Zostera marina,830,,
874,76,Zostera marina,973,,
875,76,Zostera marina,1163,,
876,76,Zostera marina,982,,
877,76,Zostera marina,758,,
878,76,Zostera marina,1053,,
879,76,Zostera marina,1116,,
880,76,Zostera marina,974,,
881,76,Zostera marina,957,,
882,76,Zostera marina,960,,
883,76,Zostera marina,632,,
884,76,Zostera marina,435,,
885,76,Zostera marina,280,,
886,76,Zostera marina,751,,
887,77,Zostera marina,321,,
888,77,Zostera marina,471,,
889,77,Zostera marina,536,,
890,77,Zostera marina,704,,
891,77,Zostera marina,685,,
892,77,Zostera marina,725,,
893,77,Zostera marina,598,,
894,77,Zostera marina,698,,
895,77,Zostera marina,603,,
896,77,Zostera marina,651,,
897,77,Zostera marina,582,,
898,77,Zostera marina,372,,
899,77,Zostera marina,611,,
900,77,Zostera marina,458,,
901,77,Zostera marina,725,,
902,78,Zostera marina,459,,
903,78,Zostera marina,746,,
904,78,Zostera marina,717,,
905,78,Zostera marina,475,,
906,78,Zostera marina,692,,
907,78,Zostera marina,591,,
908,78,Zostera marina,522,,
909,78,Zostera marina,664,,
910,78,Zostera marina,346,,
911,78,Zostera marina,676,,
912,78,Zostera marina,541,,
913,78,Zostera marina,408,,
914,78,Zostera marina,679,,
915,78,Zostera marina,556,,
916,78,Zostera marina,327,,
917,79,Zostera marina,1161,,
918,79,Zostera marina,789,,
919,79,Zostera marina,875,,
920,79,Zostera marina,802,,
921,79,Zostera marina,899,,
922,79,Zostera marina,869,,
923,79,Zostera marina,1149,,
924,79,Zostera marina,917,,
925,79,Zostera marina,995,,
926,79,Zostera marina,961,,
927,79,Zostera marina,1207,,
928,79,Zostera marina,489,,
929,79,Zostera marina,1010,,
930,79,Zostera marina,1049,,
931,79,Zostera marina,1056,,
932,80,Zostera marina,481,,
933,80,Zostera marina,710,,
934,80,Zostera marina,377,,
935,80,Zostera marina,529,,
936,80,Zostera marina,597,,
937,80,Zostera marina,564,,
938,80,Zostera marina,766,,
939,80,Zostera marina,792,,
940,80,Zostera marina,827,,
941,80,Zostera marina,705,,
942,80,Zostera marina,576,,
943,80,Zostera marina,412,,
944,80,Zostera marina,817,,
945,80,Zostera marina,761,,
946,80,Zostera marina,802,,
947,81,Zostera marina,841,,
948,81,Zostera marina,568,,
949,81,Zostera marina,505,,
950,81,Zostera marina,439,,
951,81,Zostera marina,325,,
952,81,Zostera marina,539,,
953,81,Zostera marina,467,,
954,81,Zostera marina,390,,
955,81,Zostera marina,747,,
956,81,Zostera marina,793,,
957,81,Zostera marina,410,,
958,81,Zostera marina,550,,
959,81,Zostera marina,488,,
960,81,Zostera marina,743,,
961,81,Zostera marina,769,,
962,82,Zostera marina,786,,
963,82,Zostera marina,641,,
964,82,Zostera marina,763,,
965,82,Zostera marina,519,,
966,82,Zostera marina,778,,
967,82,Zostera marina,273,,
968,82,Zostera marina,620,,
969,82,Zostera marina,547,,
970,82,Zostera marina,338,,
971,82,Zostera marina,527,,
972,82,Zostera marina,530,,
973,82,Zostera marina,603,,
974,82,Zostera marina,293,,
975,82,Zostera marina,701,,
976,82,Zostera marina,553,,
977,83,Zostera marina,568,,
978,83,Zostera marina,475,,
979,83,Zostera marina,196,,
980,83,Zostera marina,285,,
981,83,Zostera marina,373,,
982,83,Zostera marina,344,,
983,83,Zostera marina,558,,
984,83,Zostera marina,578,,
985,83,Zostera marina,380,,
986,83,Zostera marina,277,,
987,83,Zostera marina,469,,
988,83,Zostera marina,357,,
989,83,Zostera marina,280,,
990,83,Zostera marina,499,,
991,83,Zostera marina,401,,
992,84,Zostera marina,465,,
993,84,Zostera marina,776,,
994,84,Zostera marina,461,,
995,84,Zostera marina,801,,
996,84,Zostera marina,690,,
997,84,Zostera marina,897,,
998,84,Zostera marina,818,,
999,84,Zostera marina,787,,
1000,84,Zostera marina,902,,
1001,84,Zostera marina,664,,
1002,84,Zostera marina,651,,
1003,84,Zostera marina,532,,
1004,84,Zostera marina,595,,
1005,84,Zostera marina,808,,
1006,84,Zostera marina,699,,
1007,85,Zostera marina,643,,
1008,85,Zostera marina,773,,
1009,85,Zostera marina,786,,
1010,85,Zostera marina,425,,
1011,85,Zostera marina,392,,
1012,85,Zostera marina,624,,
1013,85,Zostera marina,355,,
1014,85,Zostera marina,742,,
1015,85,Zostera marina,324,,
1016,85,Zostera marina,425,,
1017,85,Zostera marina,367,,
1018,85,Zostera marina,385,,
1019,85,Zostera marina,740,,
1020,85,Zostera marina,364,,
1021,85,Zostera marina,605,,
1022,86,Zostera marina,397,,
1023,86,Zostera marina,361,,
1024,86,Zostera marina,302,,
1025,86,Zostera marina,287,,
1026,86,Zostera marina,404,,
1027,86,Zostera marina,360,,
1028,86,Zostera marina,347,,
1029,86,Zostera marina,300,,
1030,86,Zostera marina,473,,
1031,86,Zostera marina,317,,
1032,86,Zostera marina,316,,
1033,86,Zostera marina,393,,
1034,86,Zostera marina,382,,
1035,86,Zostera marina,239,,
1036,86,Zostera marina,346,,
1037,87,Zostera marina,407,,
1038,87,Zostera marina,336,,
1039,87,Zostera marina,331,,
1040,87,Zostera marina,357,,
1041,87,Zostera marina,269,,
1042,87,Zostera marina,389,,
1043,87,Zostera marina,412,,
1044,87,Zostera marina,371,,
1045,87,Zostera marina,431,,
1046,87,Zostera marina,303,,
1047,87,Zostera marina,437,,
1048,87,Zostera marina,394,,
1049,87,Zostera marina,445,,
1050,87,Zostera marina,496,,
1051,87,Zostera marina,386,,
1052,88,Zostera marina,169,,
1053,88,Zostera marina,230,,
1054,88,Zostera marina,262,,
1055,88,Zostera marina,319,,
1056,88,Zostera marina,381,,
1057,88,Zostera marina,220,,
1058,88,Zostera marina,407,,
1059,88,Zostera marina,305,,
1060,88,Zostera marina,355,,
1061,88,Zostera marina,350,,
1062,88,Zostera marina,457,,
1063,88,Zostera marina,508,,
1064,88,Zostera marina,529,,
1065,88,Zostera marina,411,,
1066,88,Zostera marina,348,,
1067,89,Zostera marina,390,,
1068,89,Zostera marina,507,,
1069,89,Zostera marina,451,,
1070,89,Zostera marina,398,,
1071,89,Zostera marina,351,,
1072,89,Zostera marina,477,,
1073,89,Zostera marina,559,,
1074,89,Zostera marina,469,,
1075,89,Zostera marina,432,,
1076,89,Zostera marina,411,,
1077,89,Zostera marina,242,,
1078,89,Zostera marina,159,,
1079,89,Zostera marina,338,,
1080,89,Zostera marina,315,,
1081,89,Zostera marina,488,,
1082,90,Zostera marina,402,,
1083,90,Zostera marina,381,,
1084,90,Zostera marina,162,,
1085,90,Zostera marina,172,,
1086,90,Zostera marina,393,,
1087,90,Zostera marina,320,,
1088,90,Zostera marina,235,,
1089,90,Zostera marina,279,,
1090,90,Zostera marina,272,,
1091,90,Zostera marina,211,,
1092,90,Zostera marina,342,,
1093,90,Zostera marina,217,,
1094,90,Zostera marina,432,,
1095,90,Zostera marina,363,,
1096,90,Zostera marina,387,,
1097,91,Saccharina latissima,1081,179.1,
1098,93,Saccharina latissima,721,183.3,
1099,93,Saccharina latissima,862,162.7,
1100,93,Saccharina latissima,390,27,
1101,94,Saccharina latissima,683,110.9,
1102,94,Saccharina latissima,758,101.6,
1103,95,Saccharina latissima,760,253.6,
1104,96,Zostera marina,345,,
1105,96,Zostera marina,573,,
1106,96,Zostera marina,306,,
1107,96,Zostera marina,382,,
1108,96,Zostera marina,435,,
1109,96,Zostera marina,676,,
1110,96,Zostera marina,618,,
1111,96,Zostera marina,382,,
1112,96,Zostera marina,692,,
1113,96,Zostera marina,580,,
1114,96,Zostera marina,406,,
1115,96,Zostera marina,531,,
1116,96,Zostera marina,355,,
1117,96,Zostera marina,462,,
1118,96,Zostera marina,646,,
1119,97,Zostera marina,368,,
1120,97,Zostera marina,1347,,
1121,97,Zostera marina,850,,
1122,97,Zostera marina,1162,,
1123,97,Zostera marina,830,,
1124,97,Zostera marina,647,,
1125,97,Zostera marina,1012,,
1126,97,Zostera marina,1074,,
1127,97,Zostera marina,434,,
1128,97,Zostera marina,990,,
1129,97,Zostera marina,989,,
1130,97,Zostera marina,431,,
1131,97,Zostera marina,838,,
1132,97,Zostera marina,1143,,
1133,97,Zostera marina,1188,,
1134,98,Zostera marina,789,,
1135,98,Zostera marina,406,,
1136,98,Zostera marina,810,,
1137,98,Zostera marina,1058,,
1138,98,Zostera marina,942,,
1139,98,Zostera marina,929,,
1140,98,Zostera marina,760,,
1141,98,Zostera marina,460,,
1142,98,Zostera marina,546,,
1143,98,Zostera marina,850,,
1144,98,Zostera marina,672,,
1145,98,Zostera marina,863,,
1146,98,Zostera marina,770,,
1147,98,Zostera marina,747,,
1148,98,Zostera marina,253,,
1149,98,Zostera marina,543,,
1150,98,Zostera marina,515,,
1151,99,Zostera marina,657,,
1152,99,Zostera marina,348,,
1153,99,Zostera marina,772,,
1154,99,Zostera marina,646,,
1155,99,Zostera marina,515,,
1156,99,Zostera marina,460,,
1157,99,Zostera marina,570,,
1158,99,Zostera marina,438,,
1159,99,Zostera marina,593,,
1160,99,Zostera marina,477,,
1161,99,Zostera marina,420,,
1162,99,Zostera marina,622,,
1163,99,Zostera marina,423,,
1164,99,Zostera marina,595,,
1165,99,Zostera marina,608,,
1166,100,Zostera marina,459,,
1167,100,Zostera marina,468,,
1168,100,Zostera marina,610,,
1169,100,Zostera marina,660,,
1170,100,Zostera marina,375,,
1171,100,Zostera marina,598,,
1172,100,Zostera marina,332,,
1173,100,Zostera marina,492,,
1174,100,Zostera marina,358,,
1175,100,Zostera marina,384,,
1176,100,Zostera marina,369,,
1177,100,Zostera marina,488,,
1178,100,Zostera marina,415,,
1179,100,Zostera marina,322,,
1180,100,Zostera marina,232,,
1181,101,Cymathaere triplicata,1050,201,
1182,101,Saccharina groenlandica,111,1.4,
1183,101,Saccharina groenlandica,1072,751.5,
1184,102,Cymathaere triplicata,551,72.6,broken
1185,102,Saccharina latissima,406,26,
1186,102,Saccharina latissima,465,46.6,
1187,102,Saccharina latissima,265,7,
1188,102,Saccharina latissima,212,8.6,
1189,102,Saccharina latissima,149,5.3,
1190,102,Saccharina latissima,224,9.9,
1191,102,Saccharina latissima,89,1.4,
1192,102,Saccharina latissima,70,0.6,
1193,102,Saccharina latissima,108,1.3,
1194,102,Saccharina latissima,82,0.5,
1195,102,Costaria costata,110,3.2,
1196,102,Petalonia fascia,140,0.6,
1197,102,Petalonia fascia,60,0.6,
1198,102,Petalonia fascia,40,0.2,
1199,103,Costaria costata,252,51.2,broken
1200,103,Costaria costata,275,37.8,broken
1201,103,Saccharina latissima,251,37.2,
1202,103,Saccharina latissima,581,32,
1203,104,Saccharina latissima,158,4.1,
1204,104,Saccharina latissima,102,2.3,
1205,104,Saccharina latissima,103,1.3,
1206,104,Saccharina latissima,156,6.1,
1207,104,Saccharina latissima,137,1.8,
1208,104,Saccharina latissima,222,6.4,
1209,104,Saccharina latissima,81,0.5,
1210,104,Saccharina latissima,62,0.1,
1211,104,Saccharina latissima,81,0.9,
1212,104,Saccharina latissima,212,7.7,
1213,104,Saccharina latissima,196,7.9,
1214,104,Saccharina groenlandica,127,4.1,
1215,104,Saccharina groenlandica,122,1.6,
1216,104,Petalonia fascia,85,0.3,
1217,104,Petalonia fascia,44,0.1,
1218,104,Petalonia fascia,36,0.1,
1219,104,Petalonia fascia,33,0.1,
1220,104,Costaria costata,281,70.6,
1221,104,Petalonia fascia,43,0.1,
1222,104,Petalonia fascia,22,0.2,
1223,105,Saccharina latissima,174,3.9,
1224,105,Saccharina latissima,281,11.7,
1225,105,Saccharina latissima,150,3.8,
1226,105,Saccharina groenlandica,263,8.1,
1227,105,Saccharina latissima,249,4.9,
1228,105,Saccharina groenlandica,93,1.9,
1229,105,Saccharina latissima,329,10.7,
1230,105,Saccharina latissima,84,1.5,
1231,105,Saccharina latissima,126,1.6,
1232,105,Saccharina groenlandica,60,0.6,
