bay_code,bay_sample,place_name,year,date,YYYYMMDD,trans_loc,trans_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,Width_checked,IF Function,notes,measurers
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,49.5,49.5,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,39.1,39.1,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,33.6,33.6,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,30.5,30.5,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,30.7,30.7,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,28,28,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,40.1,40.1,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,44,44,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,42.1,42.1,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,47.2,47.2,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,42.7,42.7,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,38.4,38.4,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,34.2,34.2,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,39.1,39.1,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,39.8,39.8,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,34.2,34.2,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,32.5,32.5,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,38.1,38.1,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,28.4,28.4,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,33.6,33.6,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,31.5,31.5,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,33.2,33.2,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,31.6,31.6,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,29.3,29.3,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Inside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,otter,34.1,34.1,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,51.1,51.1,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,33.5,33.5,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,32.3,32.3,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,32,32,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,34,34,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,35.6,35.6,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,36.9,36.9,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,35.6,35.6,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.5,30.5,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,18.4,18.4,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,32.4,32.4,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,otter,42.5,42.5,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,crab,30.9,30.9,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,35.3,35.3,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,38.6,38.6,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,27.9,27.9,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,23.8,23.8,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,43.5,43.5,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,45.6,45.6,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,28.4,28.4,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,40.9,40.9,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,30.6,30.6,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,46.6,46.6,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,32.7,32.7,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,30.8,30.8,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,31.2,31.2,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,32.1,32.1,YES,,Carter
SHIN,A,Shinaku Inlet,2022,7/14/22,20220714,Outside,100,pointed macoma,Macoma inquinata,CLMPOI,whole,33.1,33.1,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,60.6,60.6,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,50.3,50.3,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,50.2,50.2,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,54.8,54.8,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,58.3,58.3,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,47,47,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,47,47,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,crab,46.6,46.6,YES,estimate,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,54.3,54.3,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,48.5,48.5,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,45.9,45.9,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,56.6,56.6,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,40,40,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,60.2,60.2,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,52,52,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,50.1,50.1,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,50.4,50.4,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,55.1,55.1,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,crab,26.1,26.1,YES,,Carter
NATZ,A,Natzuhini Bay,2022,7/15/22,20220715,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,crab,71.9,71.9,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,74,74,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,62,62,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,42.7,42.7,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,55.2,55.2,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Steamer clam,Protothaca staminea,CLAMST,whole,46.6,46.6,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Steamer clam,Protothaca staminea,CLAMST,drill hole,19.9,19.9,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,otter,43.5,43.5,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,otter,56.6,56.6,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,37.9,37.9,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,44.2,44.2,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,44,44,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,39.6,39.6,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,48,48,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,34.9,34.9,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,35.1,35.1,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,35.7,35.7,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,47,47,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,drill hole,61.1,61.1,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,drill hole,33.4,33.4,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Outside,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,35.9,35.9,YES,,Carter
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,91.7,91.7,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,103.1,103.1,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,89.6,89.6,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,90.9,90.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,92.3,92.3,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,94.3,94.3,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,95.9,95.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,92.4,92.4,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,91.6,91.6,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,103.4,103.4,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,89.7,89.7,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,100.9,100.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,90.6,90.6,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,96.2,96.2,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,90,90,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,67.9,67.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,100.7,100.7,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,94.1,94.1,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,101.3,101.3,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Steamer clam,Protothaca staminea,CLAMST,otter,48,48,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Steamer clam,Protothaca staminea,CLAMST,whole,57.6,57.6,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Steamer clam,Protothaca staminea,CLAMST,whole,60.3,60.3,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Steamer clam,Protothaca staminea,CLAMST,whole,41.2,41.2,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Steamer clam,Protothaca staminea,CLAMST,whole,51.5,51.5,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,48.6,48.6,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,69.5,69.5,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,61.9,61.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,67.1,67.1,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,72.3,72.3,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,67.6,67.6,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,54.7,54.7,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Cockle,Clinocardium nutallii,CLAMCK,whole,65.3,65.3,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Inside,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,55.3,55.3,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,41.4,41.4,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,64.2,64.2,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,41.2,41.2,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,41.9,41.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,50,50,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,45.9,45.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,41.9,41.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,49.4,49.4,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32.6,32.6,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,51.5,51.5,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,45.6,45.6,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,40.1,40.1,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,45.5,45.5,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,41.3,41.3,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,drill hole,24.2,24.2,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Steamer clam,Protothaca staminea,CLAMST,drill hole,17.5,17.5,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,41.4,41.4,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,61.9,61.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,39.1,39.1,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,56.5,56.5,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,42.4,42.4,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,36.2,36.2,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,58.5,58.5,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,crab,31.9,31.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,40.8,40.8,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,35.7,35.7,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,40.9,40.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,44.6,44.6,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,41.1,41.1,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,39.9,39.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,64.5,64.5,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,40.4,40.4,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,44.1,44.1,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,40.2,40.2,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,38.4,38.4,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,42.8,42.8,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,57.8,57.8,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,42.4,42.4,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,otter,46.4,46.4,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,53.4,53.4,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,38.9,38.9,YES,,Carter Isibelle
REFU,A,Port Refugio,2022,7/16/22,20220716,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,drill hole,34.7,34.7,YES,,Carter Isibelle
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,91.9,91.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,59.2,59.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,86.3,86.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,47.4,47.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,49.2,49.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,42.2,42.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,41.9,41.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,46.8,46.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,39.6,39.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,41,41,YES,,Carter Elyse
