"","bay_ID","site_name","sample_date","process_date","quadrat_no","quadrat_location_m","primary_sediment","secondary_sediment","belowground_empty_tin_mass_g","aboveground_empty_tin_mass_g","algae_empty_tin_mass_g","freshweight_belowground_mass_g","freshweight_aboveground_mass_g","freshweight_algae_mass_g","dry_belowground_mass.tin_g","dry_aboveground_mass.tin_g","dry_algae_mass.tin_g","dry_belowground_eel_mass_g","dry_aboveground_eel_mass_g","dry_algae_mass_g","common_name","scientific_name","species_code","size_mm","samplers","notes"
"120","REFU_A","Port Refugio",20210724,20210724,4,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"steamer clam","Protothaca staminea","CLAMST",36,"",""
"121","REFU_A","Port Refugio",20210724,20210724,4,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"bentnose macoma","Macoma nasuta","CLAMMB",61.6,"",""
"122","REFU_A","Port Refugio",20210724,20210724,4,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"bentnose macoma","Macoma nasuta","CLAMMB",36.1,"",""
"123","REFU_A","Port Refugio",20210724,20210724,4,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"bentnose macoma","Macoma nasuta","CLAMMB",51,"",""
"124","REFU_A","Port Refugio",20210724,20210724,4,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"bentnose macoma","Macoma nasuta","CLAMMB",33.1,"",""
"125","REFU_A","Port Refugio",20210724,20210724,5,50,1,2,0,0.7486,0.7159,0,0.4437,0.264,0,0,0.7243,0,0,0.00840000000000007,"steamer clam","Protothaca staminea","CLAMST",56.9,"",""
"126","REFU_A","Port Refugio",20210724,20210724,5,50,1,2,0,0.7486,0.7159,0,0.4437,0.264,0,0,0.7243,0,0,0.00840000000000007,"bentnose macoma","Macoma nasuta","CLAMMB",57.4,"",""
"127","REFU_A","Port Refugio",20210724,20210724,5,50,1,2,0,0.7486,0.7159,0,0.4437,0.264,0,0,0.7243,0,0,0.00840000000000007,"pointed macoma","Macoma inquinata","CLMPOI",33.2,"",""
"128","REFU_A","Port Refugio",20210724,20210724,6,60,1,2,0,0,0.6014,0,0,0.9149,0,0,0.6503,0,0,0.0488999999999999,"steamer clam","Protothaca staminea","CLAMST",38.2,"",""
"129","REFU_A","Port Refugio",20210724,20210724,6,60,1,2,0,0,0.6014,0,0,0.9149,0,0,0.6503,0,0,0.0488999999999999,"cockle","Clinocardium nutallii","CLAMCK",31.8,"",""
"130","REFU_A","Port Refugio",20210724,20210724,6,60,1,2,0,0,0.6014,0,0,0.9149,0,0,0.6503,0,0,0.0488999999999999,"bentnose macoma","Macoma nasuta","CLAMMB",49.7,"",""
"131","REFU_A","Port Refugio",20210724,20210724,6,60,1,2,0,0,0.6014,0,0,0.9149,0,0,0.6503,0,0,0.0488999999999999,"bentnose macoma","Macoma nasuta","CLAMMB",30.7,"",""
"132","REFU_A","Port Refugio",20210724,20210724,6,60,1,2,0,0,0.6014,0,0,0.9149,0,0,0.6503,0,0,0.0488999999999999,"bentnose macoma","Macoma nasuta","CLAMMB",25.7,"",""
"133","REFU_A","Port Refugio",20210724,20210724,6,60,1,2,0,0,0.6014,0,0,0.9149,0,0,0.6503,0,0,0.0488999999999999,"pointed macoma","Macoma inquinata","CLMPOI",35,"",""
"134","REFU_A","Port Refugio",20210724,20210724,7,67,2,3,0.7491,0.7792,0.5027,0.0582,0.0083,6.5742,0.7704,0.7704,0.7446,0.0213,-0.00880000000000003,0.2419,"steamer clam","Protothaca staminea","CLAMST",56.8,"",""
"135","REFU_A","Port Refugio",20210724,20210724,7,67,2,3,0.7491,0.7792,0.5027,0.0582,0.0083,6.5742,0.7704,0.7704,0.7446,0.0213,-0.00880000000000003,0.2419,"steamer clam","Protothaca staminea","CLAMST",23.7,"",""
"136","REFU_A","Port Refugio",20210724,20210724,7,67,2,3,0.7491,0.7792,0.5027,0.0582,0.0083,6.5742,0.7704,0.7704,0.7446,0.0213,-0.00880000000000003,0.2419,"bentnose macoma","Macoma nasuta","CLAMMB",35.7,"",""
"137","REFU_A","Port Refugio",20210724,20210724,7,67,2,3,0.7491,0.7792,0.5027,0.0582,0.0083,6.5742,0.7704,0.7704,0.7446,0.0213,-0.00880000000000003,0.2419,"bentnose macoma","Macoma nasuta","CLAMMB",25.6,"",""
"138","REFU_A","Port Refugio",20210724,20210724,7,67,2,3,0.7491,0.7792,0.5027,0.0582,0.0083,6.5742,0.7704,0.7704,0.7446,0.0213,-0.00880000000000003,0.2419,"pointed macoma","Macoma inquinata","CLMPOI",33.5,"",""
"139","REFU_A","Port Refugio",20210724,20210724,8,76,2,3,0,0.8273,2.7859,0,0.7493,130.9704,0,0,114.4559,0,0,111.67,"bentnose macoma","Macoma nasuta","CLAMMB",31.5,"",""
"140","REFU_A","Port Refugio",20210724,20210724,8,76,2,3,0,0.8273,2.7859,0,0.7493,130.9704,0,0,114.4559,0,0,111.67,"pointed macoma","Macoma inquinata","CLMPOI",42.9,"",""
"141","REFU_A","Port Refugio",20210724,20210724,8,76,2,3,0,0.8273,2.7859,0,0.7493,130.9704,0,0,114.4559,0,0,111.67,"pointed macoma","Macoma inquinata","CLMPOI",34.9,"",""
"142","REFU_A","Port Refugio",20210724,20210724,9,80,2,3,0.7174,0.6324,0.691,1.5052,6.787,18.1283,1.0254,1.0254,2.0262,0.308,0.393,1.3352,"steamer clam","Protothaca staminea","CLAMST",43.5,"",""
"143","REFU_A","Port Refugio",20210724,20210724,9,80,2,3,0.7174,0.6324,0.691,1.5052,6.787,18.1283,1.0254,1.0254,2.0262,0.308,0.393,1.3352,"bentnose macoma","Macoma nasuta","CLAMMB",32.1,"",""
"144","REFU_A","Port Refugio",20210724,20210724,9,80,2,3,0.7174,0.6324,0.691,1.5052,6.787,18.1283,1.0254,1.0254,2.0262,0.308,0.393,1.3352,"bentnose macoma","Macoma nasuta","CLAMMB",49.2,"",""
"145","REFU_A","Port Refugio",20210724,20210724,9,80,2,3,0.7174,0.6324,0.691,1.5052,6.787,18.1283,1.0254,1.0254,2.0262,0.308,0.393,1.3352,"pointed macoma","Macoma inquinata","CLMPOI",26.4,"",""
"146","REFU_A","Port Refugio",20210724,20210724,10,96,2,3,3.0659,2.4431,9.2498,8.2494,9.9738,425.6258,4.0354,4.0354,107.2262,0.9695,1.5923,97.9764,"butter clam","Saxidomus gigantea","CLAMBU",77.1,"",""
"147","REFU_A","Port Refugio",20210724,20210724,10,96,2,3,3.0659,2.4431,9.2498,8.2494,9.9738,425.6258,4.0354,4.0354,107.2262,0.9695,1.5923,97.9764,"butter clam","Saxidomus gigantea","CLAMBU",77.5,"",""
"148","REFU_A","Port Refugio",20210724,20210724,10,96,2,3,3.0659,2.4431,9.2498,8.2494,9.9738,425.6258,4.0354,4.0354,107.2262,0.9695,1.5923,97.9764,"butter clam","Saxidomus gigantea","CLAMBU",25.4,"",""
"149","REFU_A","Port Refugio",20210724,20210724,10,96,2,3,3.0659,2.4431,9.2498,8.2494,9.9738,425.6258,4.0354,4.0354,107.2262,0.9695,1.5923,97.9764,"bentnose macoma","Macoma nasuta","CLAMMB",27.6,"",""
"150","REFU_A","Port Refugio",20210724,20210724,10,96,2,3,3.0659,2.4431,9.2498,8.2494,9.9738,425.6258,4.0354,4.0354,107.2262,0.9695,1.5923,97.9764,"bentnose macoma","Macoma nasuta","CLAMMB",28.9,"",""
"151","GUKT_A","Guktu Bay",20210725,20210725,1,2,3,4,0,0,0.7771,0,0,3.1558,0,0,1.0667,0,0,0.2896,"butter clam","Saxidomus gigantea","CLAMBU",26.4," Carter, Emma",""
"152","GUKT_A","Guktu Bay",20210725,20210725,1,2,3,4,0,0,0.7771,0,0,3.1558,0,0,1.0667,0,0,0.2896,"steamer clam","Protothaca staminea","CLAMST",24.9," Carter, Emma",""
"153","GUKT_A","Guktu Bay",20210725,20210725,1,2,3,4,0,0,0.7771,0,0,3.1558,0,0,1.0667,0,0,0.2896,"steamer clam","Protothaca staminea","CLAMST",26.3," Carter, Emma",""
"154","GUKT_A","Guktu Bay",20210725,20210725,1,2,3,4,0,0,0.7771,0,0,3.1558,0,0,1.0667,0,0,0.2896,"steamer clam","Protothaca staminea","CLAMST",20.4," Carter, Emma",""
"155","GUKT_A","Guktu Bay",20210725,20210725,1,2,3,4,0,0,0.7771,0,0,3.1558,0,0,1.0667,0,0,0.2896,"steamer clam","Protothaca staminea","CLAMST",15.5," Carter, Emma",""
"156","GUKT_A","Guktu Bay",20210725,20210725,1,2,3,4,0,0,0.7771,0,0,3.1558,0,0,1.0667,0,0,0.2896,"steamer clam","Protothaca staminea","CLAMST",18," Carter, Emma",""
"157","GUKT_A","Guktu Bay",20210725,20210725,1,2,3,4,0,0,0.7771,0,0,3.1558,0,0,1.0667,0,0,0.2896,"steamer clam","Protothaca staminea","CLAMST",12.9," Carter, Emma",""
"158","GUKT_A","Guktu Bay",20210725,20210725,1,2,3,4,0,0,0.7771,0,0,3.1558,0,0,1.0667,0,0,0.2896,"pointed macoma","Macoma inquinata","CLMPOI",26.4," Carter, Emma",""
"159","GUKT_A","Guktu Bay",20210725,20210725,1,2,3,4,0,0,0.7771,0,0,3.1558,0,0,1.0667,0,0,0.2896,"pointed macoma","Macoma inquinata","CLMPOI",19.8," Carter, Emma",""
"160","GUKT_A","Guktu Bay",20210725,20210725,1,2,3,4,0,0,0.7771,0,0,3.1558,0,0,1.0667,0,0,0.2896,"pointed macoma","Macoma inquinata","CLMPOI",17.9," Carter, Emma",""
"161","GUKT_A","Guktu Bay",20210725,20210725,1,2,3,4,0,0,0.7771,0,0,3.1558,0,0,1.0667,0,0,0.2896,"pointed macoma","Macoma inquinata","CLMPOI",9.2," Carter, Emma",""
"162","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"steamer clam","Protothaca staminea","CLAMST",35.8," Carter, Emma",""
"163","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"steamer clam","Protothaca staminea","CLAMST",25.9," Carter, Emma",""
"164","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"steamer clam","Protothaca staminea","CLAMST",21.1," Carter, Emma",""
"165","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"steamer clam","Protothaca staminea","CLAMST",21.3," Carter, Emma",""
"166","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"steamer clam","Protothaca staminea","CLAMST",16.8," Carter, Emma",""
"167","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"steamer clam","Protothaca staminea","CLAMST",21.1," Carter, Emma",""
"168","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"steamer clam","Protothaca staminea","CLAMST",24.4," Carter, Emma",""
"169","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"steamer clam","Protothaca staminea","CLAMST",23.4," Carter, Emma",""
"170","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"steamer clam","Protothaca staminea","CLAMST",26.1," Carter, Emma",""
"171","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"steamer clam","Protothaca staminea","CLAMST",24.6," Carter, Emma",""
"172","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"steamer clam","Protothaca staminea","CLAMST",23," Carter, Emma",""
"173","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"pointed macoma","Macoma inquinata","CLMPOI",23.9," Carter, Emma",""
"174","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"pointed macoma","Macoma inquinata","CLMPOI",22.8," Carter, Emma",""
"175","GUKT_A","Guktu Bay",20210725,20210725,2,16,3,7,0,0,0.8633,0,0,3.0637,0,0,1.917,0,0,1.0537,"pointed macoma","Macoma inquinata","CLMPOI",25.9," Carter, Emma",""
"176","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",22.3," Carter, Emma",""
"177","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",20," Carter, Emma",""
"178","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",14.5," Carter, Emma",""
"179","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",20," Carter, Emma",""
"180","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",23.6," Carter, Emma",""
"181","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",23.6," Carter, Emma",""
"182","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",19," Carter, Emma",""
"183","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",21.7," Carter, Emma",""
"184","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",27.5," Carter, Emma",""
"185","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",26.9," Carter, Emma",""
"186","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",22.3," Carter, Emma",""
"187","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",19.4," Carter, Emma",""
"188","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",20.9," Carter, Emma",""
"189","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",16.1," Carter, Emma",""
"190","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",14.9," Carter, Emma",""
"191","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",20.4," Carter, Emma",""
"192","GUKT_A","Guktu Bay",20210725,20210725,3,27,3,7,0,0,0.8526,0,0,0.4577,0,0,0.9571,0,0,0.1045,"steamer clam","Protothaca staminea","CLAMST",16.6," Carter, Emma",""
"193","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",30.2," Carter, Emma",""
"194","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",20.5," Carter, Emma",""
"195","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",29.7," Carter, Emma",""
"196","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",18.1," Carter, Emma",""
"197","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",23.2," Carter, Emma",""
"198","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",21.5," Carter, Emma",""
"199","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",20.2," Carter, Emma",""
"200","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",24.7," Carter, Emma",""
"201","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",24.4," Carter, Emma",""
"202","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",30.6," Carter, Emma",""
"203","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",25.5," Carter, Emma",""
"204","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",20.4," Carter, Emma",""
"205","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",21.1," Carter, Emma",""
"206","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",31.4," Carter, Emma",""
"207","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",16.3," Carter, Emma",""
"208","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",23.2," Carter, Emma",""
"209","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",20," Carter, Emma",""
"210","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",26.7," Carter, Emma",""
"211","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",18.8," Carter, Emma",""
"212","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"steamer clam","Protothaca staminea","CLAMST",22.5," Carter, Emma",""
"213","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"pointed macoma","Macoma inquinata","CLMPOI",19," Carter, Emma",""
"214","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"pointed macoma","Macoma inquinata","CLMPOI",20.8," Carter, Emma",""
"215","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"pointed macoma","Macoma inquinata","CLMPOI",23.2," Carter, Emma",""
"216","GUKT_A","Guktu Bay",20210725,20210725,4,34,3,7,0,0.5742,0.6193,0,0.665,0.8949,0,0,0.651,0,0,0.0317000000000001,"butter clam","Saxidomus gigantea","CLAMBU",18.8," Carter, Emma",""
"217","GUKT_A","Guktu Bay",20210725,20210725,5,50,2,4,0,0,3.1322,0,0,19.4829,0,0,6.5897,0,0,3.4575,"steamer clam","Protothaca staminea","CLAMST",22," Carter, Emma",""
"218","GUKT_A","Guktu Bay",20210725,20210725,5,50,2,4,0,0,3.1322,0,0,19.4829,0,0,6.5897,0,0,3.4575,"cockle","Clinocardium nutallii","CLAMCK",20.3," Carter, Emma",""
"219","GUKT_A","Guktu Bay",20210725,20210725,5,50,2,4,0,0,3.1322,0,0,19.4829,0,0,6.5897,0,0,3.4575,"bentnose macoma","Macoma nasuta","CLAMMB",31.2," Carter, Emma",""
"220","GUKT_A","Guktu Bay",20210725,20210725,5,50,2,4,0,0,3.1322,0,0,19.4829,0,0,6.5897,0,0,3.4575,"bentnose macoma","Macoma nasuta","CLAMMB",41.5," Carter, Emma",""
"221","GUKT_A","Guktu Bay",20210725,20210725,5,50,2,4,0,0,3.1322,0,0,19.4829,0,0,6.5897,0,0,3.4575,"bentnose macoma","Macoma nasuta","CLAMMB",33," Carter, Emma",""
"222","GUKT_A","Guktu Bay",20210725,20210725,5,50,2,4,0,0,3.1322,0,0,19.4829,0,0,6.5897,0,0,3.4575,"pointed macoma","Macoma inquinata","CLMPOI",41.1," Carter, Emma",""
"223","GUKT_A","Guktu Bay",20210725,20210725,5,50,2,4,0,0,3.1322,0,0,19.4829,0,0,6.5897,0,0,3.4575,"pointed macoma","Macoma inquinata","CLMPOI",33.8," Carter, Emma",""
"224","GUKT_A","Guktu Bay",20210725,20210725,5,50,2,4,0,0,3.1322,0,0,19.4829,0,0,6.5897,0,0,3.4575,"pointed macoma","Macoma inquinata","CLMPOI",30.4," Carter, Emma",""
"225","GUKT_A","Guktu Bay",20210725,20210725,6,60,2,3,0,0,0,0,0,0,0,0,0,0,0,0,"cockle","Clinocardium nutallii","CLAMCK",19.8," Carter, Emma",""
"226","GUKT_A","Guktu Bay",20210725,20210725,6,60,2,3,0,0,0,0,0,0,0,0,0,0,0,0,"bentnose macoma","Macoma nasuta","CLAMMB",30.4," Carter, Emma",""
"227","GUKT_A","Guktu Bay",20210725,20210725,6,60,2,3,0,0,0,0,0,0,0,0,0,0,0,0,"bentnose macoma","Macoma nasuta","CLAMMB",33.3," Carter, Emma",""
"228","GUKT_A","Guktu Bay",20210725,20210725,6,60,2,3,0,0,0,0,0,0,0,0,0,0,0,0,"pointed macoma","Macoma inquinata","CLMPOI",33.3," Carter, Emma",""
"229","GUKT_A","Guktu Bay",20210725,20210725,6,60,2,3,0,0,0,0,0,0,0,0,0,0,0,0,"pointed macoma","Macoma inquinata","CLMPOI",33.8," Carter, Emma",""
"230","GUKT_A","Guktu Bay",20210725,20210725,6,60,2,3,0,0,0,0,0,0,0,0,0,0,0,0,"pointed macoma","Macoma inquinata","CLMPOI",25.6," Carter, Emma",""
"231","GUKT_A","Guktu Bay",20210725,20210725,7,67,3,4,0,0,0.8183,0,0,8.1238,0,0,2.2609,0,0,1.4426,"steamer clam","Protothaca staminea","CLAMST",32.3," Carter, Emma",""
"232","GUKT_A","Guktu Bay",20210725,20210725,7,67,3,4,0,0,0.8183,0,0,8.1238,0,0,2.2609,0,0,1.4426,"steamer clam","Protothaca staminea","CLAMST",26.6," Carter, Emma",""
"233","GUKT_A","Guktu Bay",20210725,20210725,7,67,3,4,0,0,0.8183,0,0,8.1238,0,0,2.2609,0,0,1.4426,"bentnose macoma","Macoma nasuta","CLAMMB",41.1," Carter, Emma",""
"234","GUKT_A","Guktu Bay",20210725,20210725,7,67,3,4,0,0,0.8183,0,0,8.1238,0,0,2.2609,0,0,1.4426,"pointed macoma","Macoma inquinata","CLMPOI",43.9," Carter, Emma",""
"235","GUKT_A","Guktu Bay",20210725,20210725,7,67,3,4,0,0,0.8183,0,0,8.1238,0,0,2.2609,0,0,1.4426,"pointed macoma","Macoma inquinata","CLMPOI",31.3," Carter, Emma",""
"236","GUKT_A","Guktu Bay",20210725,20210725,7,67,3,4,0,0,0.8183,0,0,8.1238,0,0,2.2609,0,0,1.4426,"pointed macoma","Macoma inquinata","CLMPOI",37.4," Carter, Emma",""
"237","GUKT_A","Guktu Bay",20210725,20210725,8,76,3,4,0,0.4683,0.6506,0,0.1755,1.4255,0,0,0.7843,0,0,0.1337,"steamer clam","Protothaca staminea","CLAMST",29.9," Carter, Emma",""
"238","GUKT_A","Guktu Bay",20210725,20210725,8,76,3,4,0,0.4683,0.6506,0,0.1755,1.4255,0,0,0.7843,0,0,0.1337,"cockle","Clinocardium nutallii","CLAMCK",24.1," Carter, Emma",""
"239","GUKT_A","Guktu Bay",20210725,20210725,8,76,3,4,0,0.4683,0.6506,0,0.1755,1.4255,0,0,0.7843,0,0,0.1337,"cockle","Clinocardium nutallii","CLAMCK",23.9," Carter, Emma",""
"240","GUKT_A","Guktu Bay",20210725,20210725,8,76,3,4,0,0.4683,0.6506,0,0.1755,1.4255,0,0,0.7843,0,0,0.1337,"pointed macoma","Macoma inquinata","CLMPOI",33.6," Carter, Emma",""
"241","GUKT_A","Guktu Bay",20210725,20210725,9,80,3,4,0,0,2.7572,0,0,28.356,0,0,6.9707,0,0,4.2135,"bentnose macoma","Macoma nasuta","CLAMMB",33.7," Carter, Emma",""
"242","GUKT_A","Guktu Bay",20210725,20210725,9,80,3,4,0,0,2.7572,0,0,28.356,0,0,6.9707,0,0,4.2135,"bentnose macoma","Macoma nasuta","CLAMMB",41," Carter, Emma",""
"243","GUKT_A","Guktu Bay",20210725,20210725,9,80,3,4,0,0,2.7572,0,0,28.356,0,0,6.9707,0,0,4.2135,"pointed macoma","Macoma inquinata","CLMPOI",38.4," Carter, Emma",""
"244","GUKT_A","Guktu Bay",20210725,20210725,9,80,3,4,0,0,2.7572,0,0,28.356,0,0,6.9707,0,0,4.2135,"pointed macoma","Macoma inquinata","CLMPOI",36.6," Carter, Emma",""
"245","GUKT_A","Guktu Bay",20210725,20210725,10,96,2,4,0,0,2.5113,0,0,41.3483,0,0,21.3944,0,0,18.8831,"bentnose macoma","Macoma nasuta","CLAMMB",34.6," Carter, Emma",""
