bay_code,bay_sample,place_name,habitat,so_region,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,fork_length_checked,IF Function,unmeasured,unmeasured_checked,IF Function,unmeasured_sm,unmeasured_sm_checked,IF Function,taxon,Sex,notes,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,132,132,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,124,124,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,91,91,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,84,84,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,118,118,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,34,34,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,139,139,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,42,42,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,113,113,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,50,50,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,106,106,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,98,98,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,137,137,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,116,116,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,110,110,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,92,92,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,117,117,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,146,146,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,127,127,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,115,115,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,136,136,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,95,95,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,89,89,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,127,127,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,113,113,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,121,121,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,98,98,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,126,126,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,85,85,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,130,130,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Crescent gunnel,Pholis laeta,GUNNCRE,,,YES,96,96,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,61,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,64,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,64,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Threespine stickleback,Gasterosteus aculeatus,STICK3,70,70,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,65,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,63,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Threespine stickleback,Gasterosteus aculeatus,STICK3,75,75,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Threespine stickleback,Gasterosteus aculeatus,STICK3,72,72,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Helmet crab,Telmessus cheiragonus,CRABHEL,,,YES,,,YES,,,YES,invertebrate,M,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Helmet crab,Telmessus cheiragonus,CRABHEL,,,YES,,,YES,,,YES,invertebrate,M,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Helmet crab,Telmessus cheiragonus,CRABHEL,,,YES,,,YES,,,YES,invertebrate,F,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Lingcod,Ophiodon elongatus,LINGCOD,92,92,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Lingcod,Ophiodon elongatus,LINGCOD,98,98,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Lingcod,Ophiodon elongatus,LINGCOD,118,118,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Lingcod,Ophiodon elongatus,LINGCOD,106,106,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Lingcod,Ophiodon elongatus,LINGCOD,85,85,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Lingcod,Ophiodon elongatus,LINGCOD,100,100,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Lingcod,Ophiodon elongatus,LINGCOD,112,112,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Lingcod,Ophiodon elongatus,LINGCOD,133,133,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Lingcod,Ophiodon elongatus,LINGCOD,110,110,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Lingcod,Ophiodon elongatus,LINGCOD,102,102,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Lingcod,Ophiodon elongatus,LINGCOD,99,99,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,71,71,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,52,52,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,91,91,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,68,68,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,105,105,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,65,65,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,73,73,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,53,53,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,53,53,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,92,92,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,76,76,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,64,64,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,96,96,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,75,75,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,84,84,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,106,106,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Artedius,Artedius spp.,UNARTE,71,71,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Leister sculpin,Enophrys lucasi,SCULLEI,71,71,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,70,70,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,86,86,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,239,239,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,184,184,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,200,200,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,89,89,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,85,85,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,78,78,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pacific sanddab,Citharichthys sordidus,SDABPAC,73,73,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pink salmon,Oncorhynchus gorbuscha,SALPINK,64,64,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pink salmon,Oncorhynchus gorbuscha,SALPINK,61,61,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Chum salmon,Oncorhynchus keta,SALCHUM,68,68,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Chum salmon,Oncorhynchus keta,SALCHUM,91,91,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Blackeye goby,Rhinogobiops nicholsii,GOBYBE,75,75,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,135,135,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,226,226,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,149,149,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,189,189,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,116,116,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,172,172,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,122,122,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,123,123,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,124,124,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,130,130,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,192,192,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,168,168,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,181,181,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,139,139,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,139,139,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,126,126,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,135,135,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,155,155,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,132,132,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,114,114,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,134,134,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,121,121,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,162,162,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Snake prickleback,Lumpenus sagitta,PRICKSN,160,160,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,68,68,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,82,82,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,106,106,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,65,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,56,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,96,96,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,54,54,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,59,59,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,56,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,65,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,73,73,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,56,56,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,83,83,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,68,68,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,89,89,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,87,87,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,61,61,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Silverspotted sculpin,Blepsias cirrhosus,SCULSILV,45,45,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Tubenose poacher,Pallasina barbata,POATUBE,138,138,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,168,168,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pacific cod,Gadus macrocephalus,CODPAC,56,56,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Pacific cod,Gadus macrocephalus,CODPAC,61,61,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Brown Irish lord,Hemilepidotus spinosus,LORDBI,43,43,YES,,,YES,,,YES,fish,,,
TRIS,A,Triste Pt,mixed,,6/29/22,20220629,700,720,,-0.8,802,Juvenile Irish lord,Hemilepidotus sp.,UNLORD,32,32,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,78,78,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,112,112,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,100,100,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,110,110,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,81,81,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,92,92,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,102,102,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,103,103,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,113,113,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,108,108,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,102,102,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,96,96,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,96,96,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,102,102,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,96,96,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,96,96,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,94,94,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,104,104,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,98,98,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,105,105,YES,,,YES,,,YES,fish,,,
HARM,A,Harmony Islands,mixed,,7/1/22,20220701,755,810,,-0.6,910,Lingcod,Ophiodon elongatus,LINGCOD,105,105,YES,,,YES,,,YES,fish,,,
