bay_code,bay_sample,place_name,habitat,so_region,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,unmeasured_sm,taxon,Sex,notes,data_checking_FL,data_checking_unmeas,data_checking_unmeas_sm,same_FL?,same_unmeas?,same_unmeas_sm?
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,18,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,17,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,15,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,15,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,16,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,19,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,17,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,16,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,19,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,22,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,19,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,21,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,19,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,20,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,,364,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,70,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,82,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,74,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,68,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,75,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,73,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,69,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,66,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,67,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,70,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,66,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,70,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,74,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,70,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,68,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,71,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,69,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,,44,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,45,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,55,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,55,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,52,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,55,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,45,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,45,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,50,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,65,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,71,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,53,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,66,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,66,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,70,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,55,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,61,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,72,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,74,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,45,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,56,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,52,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,64,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,52,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,54,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,61,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,49,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,54,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,55,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,56,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,52,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,54,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,52,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Juvenile Artedius,Artedius spp.,UNARTE,61,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,,233,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,182,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,271,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,171,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,185,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,220,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,190,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,182,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,162,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,171,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,185,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,145,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,134,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,186,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,174,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,171,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,111,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,153,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,196,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,136,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,161,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,180,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,160,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,162,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,244,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,132,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,172,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,190,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,148,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,182,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,175,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,174,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,145,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,158,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,130,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,152,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,170,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,130,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,87,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,83,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,174,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,77,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,34,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,44,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,77,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,71,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,73,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,81,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,235,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,172,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,247,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,82,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,67,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,82,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,69,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,74,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,71,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,78,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Snake prickleback,Lumpenus sagitta,PRICKSN,199,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,,28,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,92,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,46,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,120,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,101,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,91,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,100,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,138,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,89,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,80,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,114,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,149,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,114,,,vertebrate,,,,,,,,
REFU,A,Port Refugio,eelgrass,low,7/22/20,20200722,710,725,moderate,0,847,Crescent gunnel,Pholis laeta,GUNNCRE,104,,,vertebrate,,,,,,,,
