bay_code,bay_sample,place_name,habitat,so_region,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,fork_length_checked,IF Function,unmeasured,unmeasured_sm,taxon,Sex,notes,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,61,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,56,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,68,68,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,64,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,66,66,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,67,67,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,61,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,54,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,67,67,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,50,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,62,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,62,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,61,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,60,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,53,53,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,58,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,61,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,50,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,59,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Copperquillback juvenile rockfish,Sebastes sp,ROCKSP,65,65,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Copperquillback juvenile rockfish,Sebastes sp,ROCKSP,57,57,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Copperquillback juvenile rockfish,Sebastes sp,ROCKSP,54,54,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Copperquillback juvenile rockfish,Sebastes sp,ROCKSP,58,58,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Rock greenling,Hexagrammos lagocephalus,GREENROC,66,66,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Rock greenling,Hexagrammos lagocephalus,GREENROC,39,39,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Rock greenling,Hexagrammos lagocephalus,GREENROC,71,71,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Rock greenling,Hexagrammos lagocephalus,GREENROC,52,52,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Rock greenling,Hexagrammos lagocephalus,GREENROC,58,58,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Rock greenling,Hexagrammos lagocephalus,GREENROC,55,55,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,166,166,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,65,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,75,75,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,228,228,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,192,192,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,95,95,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,65,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,64,64,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,83,83,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,194,194,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,65,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,70,70,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,68,68,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,65,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,83,83,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,173,173,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,71,71,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,65,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,78,78,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,55,55,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,65,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,64,64,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,75,75,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,60,60,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,63,63,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,95,95,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,80,80,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,66,66,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,76,76,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,65,65,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,81,81,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,,,YES,56,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,41,41,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,50,50,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,46,46,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,51,51,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,34,34,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,36,36,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,126,126,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,38,38,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,112,112,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,138,138,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,49,49,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,46,46,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,223,223,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,126,126,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,38,38,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,131,131,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,30,30,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,136,136,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,127,127,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,51,51,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,44,44,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,35,35,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,120,120,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,42,42,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,23,23,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,34,34,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,45,45,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,36,36,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,41,41,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,37,37,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,299,299,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,38,38,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,26,26,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,33,33,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,22,22,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,119,119,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,107,107,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,140,140,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,30,30,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,104,104,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,31,31,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,38,38,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,29,29,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,55,55,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,50,50,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,24,24,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,28,28,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,34,34,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,36,36,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Tubesnout,Aulorhynchus flavidus,TUBESNT,50,50,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Copper rockfish,Sebastes caurinus,ROCKCOP,161,161,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Copper rockfish,Sebastes caurinus,ROCKCOP,146,146,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,103,103,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,121,121,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,125,125,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,107,107,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,141,141,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,110,110,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,107,107,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,139,139,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,130,130,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,105,105,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,123,123,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,121,121,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,101,101,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,100,100,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,115,115,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,113,113,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Brown Irish lord,Hemilepidotus spinosus,LORDBI,129,129,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,163,163,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,166,166,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Graceful rock crab,Metacarcinus gracilis,CRABGRC,,,YES,,,invertebrate,m,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,241,241,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,95,95,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,55,55,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,124,124,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,169,169,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,116,116,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,132,132,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,122,122,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,121,121,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,115,115,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,185,185,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,151,151,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,147,147,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,141,141,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,121,121,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,137,137,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,122,122,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,142,142,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,145,145,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,155,155,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,181,181,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,85,85,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,136,136,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,130,130,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,75,75,YES,,,fish,,,
ILDE,A,Pt Il Defonso,mixed,,6/26/22,20220626,530,545,,-0.2,609,Crescent gunnel,Pholis laeta,GUNNCRE,125,125,YES,,,fish,,,
